author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
44005963,alexglfc,2021-10-16 22:53:10+00:00,en,4,0,0,0,Twitter for iPhone,Gutted to hear of the passing of Alan Hawkshaw. TV theme tunes legend! RIP, 
1332686182845657088,JaunNews,2021-10-16 22:52:47+00:00,en,0,0,0,0,WordPress.com,Grange Hill and Countdown theme tune composer Alan Hawkshaw dies at 84 after pneumonia battle https://t.co/XPB3cU7WqB, 
485735847,JasonKingHQ,2021-10-16 22:52:19+00:00,en,2,0,1,0,Twitter for Android,"I can't decide which of Alan Hawkshaw's theme tunes should've been our national anthem, but tonight I'm going with the Dave Allen one..

https://t.co/EupCDinMig", 
636287549,INDYSCRiBe,2021-10-16 22:52:09+00:00,en,4,0,0,1,Twitter for iPhone,R I P Alan Hawkshaw 🕊, 
3395586911,scwirel,2021-10-16 22:51:50+00:00,en,0,0,0,0,Twitter for iPhone,Alan Hawkshaw: Grange Hill and Countdown composer dies aged 84 https://t.co/zNHqsGCUaI, 
1042425664438198273,RestInPeaceBot,2021-10-16 22:51:02+00:00,en,2,0,0,0,RestInPeaceBotApp,"RIP Alan Hawkshaw
#AlanHawkshaw
https://t.co/uPx1wPqji9",AlanHawkshaw
578101456,RupertPupkin__,2021-10-16 22:49:06+00:00,en,7,0,1,2,Twitter for iPhone,Alan Hawkshaw (1937-2021) https://t.co/IX8yxWbEwj, 
13907612,BassPope,2021-10-16 22:48:08+00:00,en,2,0,1,0,Twitter Web App,"Gutted to read of the passing of Alan Hawkshaw. A composer and session player of vintage library music and TV themes, a fine hammond organist and responsible for, among many others, this gem:

https://t.co/Oe30M7YI9F", 
111556701,DailyMailCeleb,2021-10-16 22:47:43+00:00,en,6,0,0,0,SocialFlow,Grange Hill and Countdown theme tune composer Alan Hawkshaw dies at 84  https://t.co/lavXg49ypu, 
322944754,WESLEY1309,2021-10-16 22:47:34+00:00,en,0,0,0,0,Twitter Web App,"R,I,P Alan hawkshaw your countdown has finally come to a stop, but your music will never leave us🙏🙌", 
38021250,davidwaterfield,2021-10-16 22:46:31+00:00,en,0,0,0,0,Twitter for Android,Sad to hear of the passing of Alan Hawkshaw. A tremendous writer &amp; musician. This track that he wrote was always one of my favourites of his. R.I.P Alan.  https://t.co/FxqFjwYNLq, 
458588088,sbuma1,2021-10-16 22:45:48+00:00,en,3,0,0,1,Twitter Web App,Theme Tune by Alan Hawkshaw from the Grange Hill OST LP on  #NOTVinylRevival,NOTVinylRevival
20656631,jamesvertigan,2021-10-16 22:45:13+00:00,en,0,0,0,0,Twitter for iPhone,Sad to hear the death of TV theme composer Alan Hawkshaw was announced earlier today at the age of 84. https://t.co/DB1xzosu6o, 
